QBarcode,JobPA,JobPAAge,JobPAYrs,JobPATyp,UsualPA,Walk,WalkYrs,WalkDays,WalkMin,WalkPace,Wgts,WgtsYrs,WgtsDays,WgtsMin,Yoga,YogaYrs,YogaDays,YogaMin,MldX,MldXYrs,MldXDays,MldXHrs,ModX,ModXYrs,ModXDays,ModXMin,ModX1,ModX2,ModX3,ModX4,ModX5,ModX6,ModX7,ModX8,ModX9,ModXO,XDays18,XDays30,XDays45,XDays60
2277,99,999,999,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2279,1,10,50,SALES,3,1,4,2,2,1,0,66,66,66,0,66,66,66,0,66,66,66,1,3,1,4,0,0,0,0,0,0,0,0,0,88,4,3,2,1
2285,1,29,32,POLICE WORK,4,1,2,2,1,99,1,2,2,2,0,66,66,66,0,66,66,66,1,1,1,1,1,0,0,0,1,0,0,0,0,0,2,2,1,1
2287,0,666,666,,4,1,2,3,3,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,4,2,66
2291,0,666,666,,4,1,3,1,2,1,0,66,66,66,0,66,66,66,1,99,99,99,1,99,99,99,0,0,0,0,0,0,0,0,0,0,2,1,66,66
2292,0,666,666,,1,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,0,66
2293,0,666,666,,3,1,1,1,1,2,1,1,1,1,0,66,66,66,0,66,66,66,1,2,1,4,0,0,0,0,0,0,0,0,0,88,1,2,3,66
2297,0,666,666,,3,1,3,1,1,2,0,66,66,66,0,66,66,66,0,66,66,66,1,1,1,1,1,0,0,0,1,0,0,0,0,0,2,2,66,66
2300,0,666,666,,3,1,4,1,2,2,0,66,66,66,0,66,66,66,1,1,1,2,1,3,1,4,0,0,0,0,0,0,0,0,0,88,2,2,66,66
2310,1,33,30,CONSTRUCTION,2,1,1,1,2,3,0,66,66,66,0,66,66,66,1,4,1,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,1,2,1
2321,1,46,9,SHIFT SUPERVISOR,4,1,2,2,2,3,0,66,66,66,0,66,66,66,1,1,99,2,1,2,1,3,0,0,0,0,1,0,0,0,1,0,4,3,2,2
2324,0,666,666,,2,1,3,1,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
2332,1,10,20,DANCING,4,1,2,2,1,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,3,2,0
2335,0,666,666,,3,1,99,1,99,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,99,4,4,1
2336,1,21,22,BUS DRIVER,2,1,99,99,1,99,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,2,66
2341,1,6,63,FARM,5,1,4,3,4,1,1,4,3,4,0,66,66,66,0,66,66,66,1,4,3,4,0,0,0,0,0,0,0,0,0,88,4,4,4,4
2347,1,23,15,PRESCHOOL TEACHER,5,1,3,2,3,3,1,1,1,1,0,66,66,66,0,66,66,66,1,4,1,2,0,0,0,0,0,0,0,1,0,88,2,2,2,66
2349,1,18,20,HAIR,5,1,4,2,4,1,0,66,66,66,0,66,66,66,1,2,1,3,1,4,1,4,0,0,0,0,1,1,0,0,0,0,3,2,66,66
2356,1,26,38,VARIOUS,5,1,3,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,0
2358,0,666,666,,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,0,66
2360,1,20,10,TAUGHT SWIMMING,4,1,3,2,2,2,1,1,2,1,0,66,66,66,1,4,2,1,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,3,3,2
2363,1,16,40,ELECTRICIAN,5,1,4,1,1,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,2
2364,1,23,40,TEACHER NURSE,4,1,4,2,3,3,1,3,1,1,0,66,66,66,0,66,66,66,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,2,2,3
2375,1,21,10,NURSING,3,1,2,1,2,2,0,66,66,66,0,66,66,66,1,2,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,66
2381,0,666,666,,5,1,4,2,2,2,1,3,2,1,0,66,66,66,1,4,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,3,2,1
2384,1,16,33,LIFTING,3,1,4,2,3,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,66
2388,1,23,45,TRUCK DRIVER,5,1,3,3,2,2,0,66,66,66,0,66,66,66,1,99,3,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,1,99,4
2389,0,666,666,,3,1,1,2,2,3,0,66,66,66,0,66,66,66,1,1,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,3,3,2
2390,1,20,30,LINEMAN,5,1,1,2,2,3,1,1,2,1,0,66,66,66,1,3,2,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,1,3
2391,0,666,666,,4,1,4,3,2,2,0,66,66,66,0,66,66,66,1,4,1,2,1,1,1,3,1,0,0,0,0,0,0,0,0,88,4,4,3,2
2394,1,15,50,MISC,3,1,3,3,3,2,1,3,1,4,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,0,0,0
2395,1,36,20,DRIVER,5,1,2,1,2,3,0,66,66,66,0,66,66,66,1,4,3,1,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,2,2,66
2396,1,16,25,,3,1,4,2,4,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
2406,1,38,2,CLEANER,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,66
2408,1,20,38,VARIOUS,2,1,4,2,1,1,1,3,99,99,1,1,2,2,1,4,3,2,1,2,2,3,1,0,0,0,0,0,0,0,0,0,4,4,4,66
2409,1,22,4,PORTER,4,1,2,1,1,1,0,66,66,66,0,66,66,66,0,66,66,66,1,3,1,3,0,0,0,0,0,0,0,0,0,88,4,3,2,66
2410,1,21,39,MEAT CUTTER,4,1,1,3,3,3,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,1,0
2423,1,18,39,SERVER,4,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,66
2429,1,17,4,ROOFER,3,1,2,3,3,3,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,1,66
2433,0,666,666,,2,1,1,2,1,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,0,66
2438,1,27,8,STOCK,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,0,66
2440,99,999,999,,3,1,2,2,2,2,1,99,2,99,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,99,99,2,66
2442,0,666,666,,4,1,1,3,2,3,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,2,3
2451,1,37,10,THERAPIST,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,66
2452,0,666,666,,4,1,1,2,2,2,0,66,66,66,0,66,66,66,1,2,2,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,66
2455,0,666,666,,2,0,66,66,66,66,0,66,66,66,1,4,1,1,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
2456,0,666,666,,2,0,66,66,66,66,1,2,1,1,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,66
2458,0,666,666,,5,1,4,2,2,3,1,1,1,1,0,66,66,66,0,66,66,66,1,4,3,2,0,0,0,0,1,0,0,0,0,0,4,3,3,66
2459,1,33,17,NURSES AIDE,2,0,66,66,66,66,0,66,66,66,0,66,66,66,1,4,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,1,1
2463,1,13,7,SHIPPING CLERK,5,1,4,3,3,3,1,3,2,2,0,66,66,66,1,2,1,2,1,2,2,2,1,0,0,0,0,0,1,0,0,0,4,3,2,2
2468,0,666,666,,4,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0
2478,0,666,666,,4,1,1,1,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,3,1,66
2479,1,37,17,THERAPY AIDE,4,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,1,66
2482,0,666,666,,3,1,1,3,1,2,0,66,66,66,0,66,66,66,1,1,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,1,0,4
2483,0,666,666,,4,1,2,3,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
2487,1,55,9,FACTORY,3,1,1,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,2,2,1
2488,1,16,4,GROCERY,3,0,66,66,66,66,1,1,2,4,0,66,66,66,1,4,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,3,1,66
2489,1,12,39,DEMOLITION,4,1,4,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,1,1,66
2491,1,40,15,NANNY,4,1,4,3,2,2,1,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,3,3,1
2494,1,35,30,CLEANING,4,0,66,66,66,66,0,66,66,66,0,66,66,66,1,3,1,99,0,66,66,66,66,66,66,66,66,66,66,66,66,66,99,2,3,3
2512,0,666,666,,4,1,4,3,1,2,0,66,66,66,0,66,66,66,1,2,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,2,4,4
2513,1,17,5,CLERK,4,1,3,3,4,2,1,2,3,1,0,66,66,66,1,3,3,1,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,4,4
2515,0,666,666,,2,1,1,2,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,2,66
2518,1,18,47,CONSTRUCTION,3,1,4,2,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,1
2521,0,666,666,,3,0,66,66,66,66,0,66,66,66,0,66,66,66,1,3,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,66
2525,1,20,10,WAITRESS,4,1,4,3,2,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,4,4
2527,1,18,52,NURSING,5,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,0
2533,1,18,10,LABOROR,4,1,1,3,2,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,3,66
2534,0,666,666,,3,1,1,1,1,1,0,66,66,66,0,66,66,66,0,66,66,66,1,1,1,1,0,0,0,0,1,0,0,0,0,0,3,2,1,0
2535,1,20,3,LIFTING,3,0,66,66,66,66,0,66,66,66,0,66,66,66,1,99,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,3,1,66
2536,1,20,27,WAREHOUSE,2,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,66
2539,0,666,666,,4,1,3,2,3,2,0,66,66,66,0,66,66,66,0,66,66,66,1,2,1,2,0,0,0,1,0,0,1,0,0,0,3,3,2,66
2547,1,999,999,PAVING,5,1,4,99,99,99,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,99,99,99,99
2548,1,22,22,PACKAGE DELIVERY,99,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,66,66
2564,0,666,666,,2,1,2,1,1,2,0,66,66,66,0,66,66,66,0,66,66,66,1,99,99,99,1,1,0,0,0,0,0,0,0,0,2,2,2,2
2571,0,666,666,,4,1,2,2,2,2,0,66,66,66,0,66,66,66,1,2,1,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,3,3,66,66
2577,1,32,10,BARTENDING,3,0,66,66,66,66,0,66,66,66,0,66,66,66,1,2,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,1,66,66
2578,1,47,1,DELI CHEF,4,0,66,66,66,66,0,66,66,66,0,66,66,66,1,4,1,1,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,0,66
2582,0,666,666,,4,1,2,2,1,2,0,66,66,66,0,66,66,66,1,3,2,2,1,3,2,1,1,0,0,0,1,0,0,0,0,0,2,1,1,2
2583,0,666,666,,3,1,4,3,4,3,0,66,66,66,1,1,99,1,0,66,66,66,1,4,3,4,0,0,0,0,0,0,0,1,0,0,2,3,4,66
2584,1,22,22,PACKAGE DELIVERY,99,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,66,66
2585,0,666,666,,2,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,0,0,4
2592,1,38,18,FOOD SERVICE,3,1,2,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,3,66
2598,1,20,33,NURSING,5,1,4,2,2,1,0,66,66,66,0,66,66,66,1,3,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,1,0,66
2599,1,20,15,LANDSCAPING,4,1,2,1,1,2,1,1,2,1,0,66,66,66,1,4,3,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,3,2,66,66
2603,1,50,7,TEACHER AIDE,4,1,2,1,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,1,2
2606,1,35,27,NURSE,2,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,2,0
2607,1,22,15,NURSING,4,1,1,2,2,2,1,1,1,1,0,66,66,66,0,66,66,66,1,2,2,2,0,0,1,0,0,0,0,0,0,0,2,2,2,66
2609,1,15,38,,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,1,0,66
2613,1,18,25,VARIOUS,4,1,4,2,2,2,0,66,66,66,0,66,66,66,1,4,1,2,1,1,2,2,0,0,0,0,0,0,1,0,0,0,2,2,2,66
2617,0,666,666,,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,1,0,0
2619,1,18,32,EXERCISE,4,1,4,1,1,1,1,4,1,1,0,66,66,66,1,4,2,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,66
2620,1,12,10,FARMING,3,1,1,1,99,2,0,66,66,66,0,66,66,66,1,2,2,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,1
2625,1,20,44,SOIL SCIENTIST,4,1,3,2,99,1,0,66,66,66,0,66,66,66,0,66,66,66,1,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,3,1
2627,1,23,15,TIRE REPAIR,3,1,2,2,2,3,0,66,66,66,0,66,66,66,0,66,66,66,1,2,2,4,0,0,0,0,0,0,0,1,0,88,2,2,2,66
2631,1,21,40,FIELD ENGINEER,4,0,66,66,66,66,0,66,66,66,0,66,66,66,1,4,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,1,0
2639,1,999,999,,4,1,4,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,99,99,99,99
2642,0,666,666,,4,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
2643,1,19,15,RN,2,1,1,1,3,1,1,1,1,2,0,66,66,66,1,1,1,2,1,1,2,3,1,0,1,0,0,0,0,0,0,0,3,2,66,66
2647,0,666,666,,4,1,4,2,2,3,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,3,66,66
2652,0,666,666,,4,1,1,2,1,2,1,1,2,1,0,66,66,66,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,88,2,2,66,66
2654,0,666,666,,4,1,1,2,2,1,1,1,2,2,0,66,66,66,0,66,66,66,1,1,1,1,1,0,0,0,0,0,1,0,0,0,3,1,2,3
2657,0,666,666,,5,1,4,1,2,3,1,2,1,1,0,66,66,66,0,66,66,66,1,4,3,3,0,0,0,1,0,0,0,0,0,88,0,3,4,66
2661,0,666,666,,3,1,1,2,1,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,2,2,3
2665,1,999,999,DONT REMEMBER,5,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,3,1,0
2669,1,48,14,CHILD CARE,5,1,4,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4
2672,0,666,666,,2,0,66,66,66,66,0,66,66,66,0,66,66,66,1,4,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,3,0,66,66
2675,0,666,666,,4,1,1,3,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,66,66
2678,1,18,5,LABOROR,4,1,4,3,2,3,1,3,2,1,0,66,66,66,1,4,2,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,2,2,3
2681,0,666,666,,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,3,2,66
2682,1,20,37,MANAGERIAL,3,1,4,3,4,1,1,1,1,2,0,66,66,66,1,4,1,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,2,66
2685,0,666,666,,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,2,3,66
2686,1,18,37,CONSTRUCTION,2,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
2696,1,16,25,HOSPTIAL WORK,4,1,4,3,2,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,3,4,66
2697,0,666,666,,2,0,66,66,66,66,0,66,66,66,1,2,1,4,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
2699,1,30,25,STOCKROOM,5,1,4,1,2,2,1,4,1,4,0,66,66,66,0,66,66,66,1,2,1,3,0,1,0,0,0,0,0,0,0,0,2,3,4,2
2700,1,25,40,TRUCK DRIVING,1,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,3,3,3
2702,1,28,10,LANDSCAPING,3,1,1,1,2,3,1,4,1,1,0,66,66,66,0,66,66,66,1,4,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,66
2704,1,23,34,FIRE FIGHTER,3,0,66,66,66,66,1,1,1,3,0,66,66,66,1,2,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,1,66
2706,0,666,666,,4,0,66,66,66,66,0,66,66,66,0,66,66,66,1,3,1,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,1,1,1
2709,1,16,13,WAITRESS,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,0,0,66
2710,1,999,15,HEALTH CARE,2,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,1,99,99,99,1,0,0,0,0,0,0,0,0,0,0,0,2,2
2716,1,8,1,LANDSCAPING,4,1,1,1,3,3,0,66,66,66,0,66,66,66,0,66,66,66,1,99,99,99,0,0,0,0,0,0,0,0,0,88,3,1,2,66
2717,1,999,30,IRON WORKER,5,1,4,3,4,3,1,4,3,4,0,66,66,66,1,4,3,2,1,4,3,99,1,0,0,0,0,0,0,0,0,0,4,4,4,4
2721,1,40,5,PART TIME STOCK,4,1,1,1,1,2,1,1,1,1,0,66,66,66,0,66,66,66,1,3,1,2,0,0,0,0,0,0,0,0,0,88,0,0,2,66
2722,1,20,27,PHYSICAL,4,1,4,1,1,1,1,4,1,1,0,66,66,66,1,4,1,3,1,4,1,4,0,0,0,0,0,0,0,0,1,88,3,2,2,66
2728,0,666,666,,4,1,2,2,2,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,3,2,66
2732,0,666,666,,3,1,2,1,2,1,0,66,66,66,0,66,66,66,1,4,2,3,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
2739,0,666,666,,2,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,66
2741,0,666,666,,4,1,1,2,1,1,0,66,66,66,1,3,1,1,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,2,2
2742,1,18,20,WAITRESS,4,0,66,66,66,66,0,66,66,66,0,66,66,66,1,4,1,1,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,2,0,66
2744,0,666,666,,4,1,2,2,2,2,0,66,66,66,0,66,66,66,0,66,66,66,1,2,2,3,1,1,0,0,0,0,0,0,0,0,1,2,2,3
2748,1,53,6,HOME DEPOT,4,1,1,1,1,2,1,3,2,1,0,66,66,66,0,66,66,66,1,3,2,2,0,0,0,0,0,0,0,0,0,88,1,2,3,66
2753,1,22,30,UNLOADING,5,1,2,3,4,3,1,2,2,3,0,66,66,66,1,99,1,99,1,3,2,4,0,0,0,1,0,0,0,1,0,0,4,3,3,4
2754,1,30,20,,3,1,1,99,3,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,0
2761,0,666,666,,4,1,2,2,4,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
2762,1,10,50,FARMING,5,1,4,3,4,1,0,66,66,66,0,66,66,66,1,3,1,3,1,4,1,4,0,0,0,0,0,1,0,0,0,88,4,4,3,2
2772,0,666,666,,3,1,1,3,2,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,3
2775,1,55,5,SECURITY,3,1,1,2,2,1,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,99,99,99,99
2789,0,666,666,,4,1,1,1,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,3,2,1,66
2792,0,666,666,,1,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0
2794,1,46,999,,2,1,99,99,99,99,0,66,66,66,0,66,66,66,1,99,99,99,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,1,66
2796,0,666,666,,5,1,4,3,4,1,0,66,66,66,0,66,66,66,1,4,3,2,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,4,4
2800,1,20,29,PHYSICIAN,5,1,4,2,2,2,1,2,2,2,0,66,66,66,0,66,66,66,1,4,2,4,0,0,0,1,0,0,0,0,1,88,4,3,2,66
2801,1,38,13,CONCRETE SALES,4,1,1,99,2,3,1,1,99,99,0,66,66,66,1,4,2,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,4,3,1,66
2802,1,12,60,FARMING,4,1,3,2,3,1,0,66,66,66,0,66,66,66,0,66,66,66,1,3,3,4,0,0,0,0,0,0,1,0,0,88,4,4,4,4
2803,0,666,666,,5,1,1,2,3,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,66
2805,1,25,29,POLICEMAN,4,1,1,2,3,2,1,4,2,99,0,66,66,66,1,4,2,1,1,4,2,3,1,0,0,0,0,0,0,0,0,88,3,2,2,66
2807,1,14,17,VARIOUS,4,1,3,2,2,2,1,3,2,4,0,66,66,66,1,4,1,2,1,4,1,2,1,0,0,0,0,0,0,0,0,0,3,3,66,66
2809,0,666,666,,4,1,4,3,2,2,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,2,3,66
2814,1,19,20,CONSTRUCTION,3,99,99,99,99,99,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,99,99,0
2815,1,16,42,CLEANING,5,1,3,3,3,3,1,3,3,3,0,66,66,66,0,66,66,66,1,3,2,3,1,0,0,1,0,0,0,0,0,0,4,4,2,66
2819,1,15,40,SHEET METAL WORKER,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,3,3,1
2820,0,666,666,,5,1,4,3,4,3,1,4,3,4,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,0,3,3,3
2822,1,24,40,ELECTRICIAN,3,0,66,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,2,1,0
2824,0,666,666,,5,1,2,2,1,2,0,66,66,66,0,66,66,66,1,4,1,3,1,4,1,4,0,0,0,0,0,0,1,0,1,0,3,1,2,2
2826,0,666,666,,4,1,4,2,2,2,1,1,2,2,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,1,1,3
2830,0,666,666,,3,1,3,1,2,1,0,66,66,66,0,66,66,66,1,1,1,2,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,2,66,66
2831,1,16,20,NURSE,4,1,2,1,1,2,1,1,2,1,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,2,0,0,66
2832,1,16,30,WALKING,4,1,1,2,1,3,0,66,66,66,0,66,66,66,0,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,4,4,2,66
